,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239
0,-23398367232.0,-23916994560.0,-19725152256.0,-20244555776.0,-21005996032.0,-18528759808.0,-18557865984.0,-17623478272.0,-19862104064.0,-15002003456.0,-15990591488.0,-14951279616.0,-17311363072.0,-14859877376.0,-14729411584.0,-14568166400.0,-11689406464.0,-13463863296.0,-13516139520.0,-13645594624.0,-10822020096.0,-12304074752.0,-11402384384.0,-9599108096.0,-11560780800.0,-10679212032.0,-10150321152.0,-9475931136.0,-9457510400.0,-10401178624.0,-7747491840.0,-7974935552.0,-9424906240.0,-6084871168.0,-8490859520.0,-8191624192.0,-6056884736.0,-8112118272.0,-5570499584.0,-5813661696.0,-7393936384.0,-4946834944.0,-5288377856.0,-5782085632.0,-4407054336.0,-4479144960.0,-3479482368.0,-4071856896.0,-3272090368.0,-2031929088.0,-1192733696.0,-1967901696.0,-1168686720.0,-109883352.0,-539849216.0,450833088.0,873272320.0,918793408.0,475079840.0,-133564544.0,2626170880.0,3030824704.0,3976014848.0,3652750848.0,2958142208.0,5144401408.0,4434877440.0,5080489472.0,4616169472.0,4443091968.0,5275828224.0,3956930048.0,5684121600.0,4611666432.0,5077712384.0,8655997952.0,6649534976.0,7405379584.0,6682188288.0,9392540672.0,9561257984.0,9715774464.0,10905968640.0,9797991424.0,10506533888.0,11365209088.0,13201400832.0,14161599488.0,13001080832.0,11267320832.0,13747353600.0,14162275328.0,14184686592.0,13911190528.0,16112694272.0,16156293120.0,17202407424.0,17369374720.0,15830532096.0,18525290496.0,21168097280.0,20125290496.0,18780137472.0,20974813184.0,21391785984.0,21367683072.0,20934567936.0,22815934464.0,27140341760.0,24724828160.0,23517278208.0,25281568768.0,25964173312.0,26065340416.0,26954665984.0,27751284736.0,31741437952.0,36848369664.0,37595779072.0,38736252928.0,457404.03125,39392219136.0,39077416960.0,38976933888.0,38468026368.0,38695907328.0,39056748544.0,38923661312.0,39651561472.0,38509264896.0,38619127808.0,37919137792.0,37810675712.0,38014599168.0,37797806080.0,37473370112.0,37599137792.0,37410652160.0,37839228928.0,37593006080.0,37571067904.0,37648560128.0,36418756608.0,35851960320.0,36021268480.0,35830362112.0,36017025024.0,36724666368.0,35590488064.0,35653181440.0,36045250560.0,36251774976.0,34944544768.0,35387826176.0,34979921920.0,34839609344.0,34247180288.0,35413577728.0,34527846400.0,34172237824.0,34378321920.0,34422771712.0,33581250560.0,34578341888.0,33784184832.0,32757948416.0,32746602496.0,32874209280.0,31781537792.0,30793904128.0,32867022848.0,31989809152.0,31394349056.0,30739095552.0,31718703104.0,30188417024.0,29205172224.0,29080207360.0,29080330240.0,28217563136.0,28633206784.0,30315616256.0,27595417600.0,28658952192.0,26845208576.0,27682158592.0,27441369088.0,27998738432.0,25577390080.0,26909091840.0,28118517760.0,25424234496.0,25906995200.0,25094551552.0,25938806784.0,23741466624.0,24660011008.0,23982862336.0,24213573632.0,24103530496.0,21815746560.0,22597586944.0,23661854720.0,20992540672.0,21101498368.0,20903100416.0,21369235456.0,20217788416.0,19176048640.0,19031115776.0,19941900288.0,18970228736.0,17657720832.0,19086211072.0,19214565376.0,15172692992.0,16925393920.0,18366951424.0,14311769088.0,17366401024.0,16479169536.0,14127442944.0,15044087808.0,14993294336.0,14684769280.0,12460877824.0,12718776320.0,12499573760.0,12786362368.0,10343230464.0,11961071616.0,9298934784.0,10833027072.0,9138507776.0,8739649536.0,10563683328.0,6623880704.0,6918601728.0,6785012736.0,6239126528.0
1,-23093923840.0,-23602561024.0,-19425781760.0,-19946289152.0,-20691347456.0,-18230704128.0,-18262804480.0,-17329360896.0,-19558531072.0,-14720550912.0,-15690240000.0,-14656821248.0,-17005387776.0,-14557762560.0,-14411578368.0,-14251295744.0,-11397174272.0,-13150525440.0,-13191835648.0,-13330257920.0,-10526923776.0,-11988585472.0,-11097623552.0,-9297163264.0,-11243621376.0,-10367685632.0,-9830289408.0,-9159032832.0,-9128384512.0,-10064269312.0,-7406638592.0,-7638399488.0,-9096279040.0,-5741337088.0,-8139694080.0,-7842731008.0,-5705329664.0,-7748297728.0,-5215394816.0,-5463508480.0,-7033519104.0,-4596887040.0,-4924291072.0,-5414225920.0,-4051776256.0,-4110162944.0,-3116039680.0,-3702726656.0,-2905166592.0,-1668323584.0,-815066496.0,-1605943936.0,-802218368.0,251964832.0,-172685984.0,814180544.0,1230654080.0,1276797696.0,841926848.0,224138176.0,2969797632.0,3380016640.0,4327297536.0,4005359616.0,3309966592.0,5483543552.0,4776126976.0,5437935104.0,4961864192.0,4783001088.0,5620188160.0,4300663808.0,6020707328.0,4942236160.0,5420290048.0,8973583360.0,6974838272.0,7725441536.0,6995209216.0,9699762176.0,9864355840.0,10027559936.0,11212739584.0,10099536896.0,10793074688.0,11648314368.0,13470337024.0,14429715456.0,13277705216.0,11544185856.0,14019427328.0,14420122624.0,14438696960.0,14160238592.0,16347571200.0,16383375360.0,17431877632.0,17594341376.0,16064362496.0,18721925120.0,21359552512.0,20323616768.0,18989459456.0,21149196288.0,21563156480.0,21538152448.0,21105889280.0,22967244800.0,27248185344.0,24847439872.0,23636783104.0,25396371456.0,26069778432.0,26159388672.0,27037216768.0,27811235840.0,31758895104.0,36799832064.0,37548310528.0,38662819840.0,436626.84375,39303467008.0,38985007104.0,38890647552.0,38379614208.0,38603366400.0,38952947712.0,38811607040.0,39543185408.0,38401241088.0,38497628160.0,37807968256.0,37691179008.0,37881589760.0,37665050624.0,37338533888.0,37462417408.0,37264134144.0,37702619136.0,37446803456.0,37424205824.0,37499355136.0,36268810240.0,35695607808.0,35874390016.0,35672616960.0,35856719872.0,36568018944.0,35435282432.0,35492659200.0,35875266560.0,36086640640.0,34779844608.0,35220283392.0,34807468032.0,34664333312.0,34067599360.0,35235803136.0,34344990720.0,33998684160.0,34189105152.0,34240247808.0,33392013312.0,34376470528.0,33592293376.0,32575385600.0,32556933120.0,32668917760.0,31587305472.0,30592053248.0,32660551680.0,31789330432.0,31184605184.0,30535135232.0,31507683328.0,29983514624.0,29000265728.0,28860753920.0,28872540160.0,28009271296.0,28414527488.0,30091227136.0,27375271936.0,28440834048.0,26631239680.0,27469023232.0,27210903552.0,27768489984.0,25371363328.0,26687813632.0,27886383104.0,25203906560.0,25686550528.0,24877752320.0,25711257600.0,23506475008.0,24432103424.0,23761616896.0,23979595776.0,23854663680.0,21590327296.0,22367295488.0,23439314944.0,20756557824.0,20862898176.0,20668184576.0,21127165952.0,20012529664.0,18951518208.0,18813896704.0,19735392256.0,18746017792.0,17419024384.0,18859397120.0,18971914240.0,14936933376.0,16713651200.0,18120314880.0,14091307008.0,17136228352.0,16263809024.0,13927673856.0,14817971200.0,14762793984.0,14447375360.0,12223543296.0,12497556480.0,12277509120.0,12552846336.0,10145389568.0,11757253632.0,9112482816.0,10606571520.0,8929695744.0,8506180608.0,10302263296.0,6438203392.0,6697604096.0,6563423744.0,6034673664.0
2,-22789486592.0,-23288131584.0,-19126411264.0,-19648030720.0,-20376705024.0,-17932650496.0,-17967749120.0,-17035250688.0,-19254966272.0,-14439102464.0,-15389890560.0,-14362363904.0,-16699414528.0,-14255652864.0,-14093744128.0,-13934427136.0,-11104944128.0,-12837192704.0,-12867534848.0,-13014925312.0,-10231827456.0,-11673099264.0,-10792865792.0,-8995221504.0,-10926467072.0,-10056163328.0,-9510258688.0,-8842136576.0,-8799261696.0,-9727364096.0,-7065788928.0,-7301863424.0,-8767656960.0,-5397804032.0,-7788531712.0,-7493841408.0,-5353776640.0,-7384480256.0,-4860293120.0,-5113358848.0,-6673104896.0,-4246943488.0,-4560207872.0,-5046369792.0,-3696502528.0,-3741184000.0,-2752599552.0,-3333600256.0,-2538246144.0,-1304722304.0,-437403008.0,-1243989888.0,-435754080.0,613809216.0,194473504.0,1177524608.0,1588033536.0,1634798976.0,1208770304.0,581837312.0,3313420800.0,3729205760.0,4678577664.0,4357964800.0,3661789184.0,5822681600.0,5117372928.0,5795376640.0,5307556864.0,5122908160.0,5964544000.0,4644393984.0,6357288960.0,5272802304.0,5762864640.0,9291167744.0,7300137472.0,8045501952.0,7308227072.0,10006980608.0,10167451648.0,10339345408.0,11519507456.0,10401080320.0,11079615488.0,11931416576.0,13739269120.0,14697827328.0,13554325504.0,11821049856.0,14291503104.0,14677965824.0,14692706304.0,14409286656.0,16582449152.0,16610454528.0,17661347840.0,17819308032.0,16298189824.0,18918561792.0,21551007744.0,20521940992.0,19198781440.0,21323579392.0,21734526976.0,21708619776.0,21277206528.0,23118553088.0,27356028928.0,24970045440.0,23756292096.0,25511174144.0,26175383552.0,26253434880.0,27119771648.0,27871186944.0,31776358400.0,36751302656.0,37500850176.0,38589386752.0,415877.90625,39214710784.0,38892597248.0,38804365312.0,38291210240.0,38510829568.0,38849138688.0,38699556864.0,39434809344.0,38293213184.0,38376124416.0,37696806912.0,37571682304.0,37748584448.0,37532291072.0,37203693568.0,37325701120.0,37117620224.0,37566005248.0,37300592640.0,37277347840.0,37350146048.0,36118876160.0,35539255296.0,35727515648.0,35514880000.0,35696418816.0,36411379712.0,35280076800.0,35332128768.0,35705282560.0,35921506304.0,34615144448.0,35052736512.0,34635030528.0,34489061376.0,33888024576.0,35058032640.0,34162137088.0,33825136640.0,33999894528.0,34057721856.0,33202784256.0,34174597120.0,33400408064.0,32392818688.0,32367263744.0,32463624192.0,31393071104.0,30390214656.0,32454084608.0,31588847616.0,30974865408.0,30331176960.0,31296673792.0,29778620416.0,28795365376.0,28641308672.0,28664750080.0,27800979456.0,28195856384.0,29866844160.0,27155124224.0,28222726144.0,26417274880.0,27255887872.0,26980440064.0,27538243584.0,25165344768.0,26466539520.0,27654246400.0,24983578624.0,25466112000.0,24660951040.0,25483708416.0,23271487488.0,24204201984.0,23540371456.0,23745617920.0,23605798912.0,21364908032.0,22137006080.0,23216779264.0,20520572928.0,20624295936.0,20433274880.0,20885100544.0,19807281152.0,18726989824.0,18596677632.0,19528890368.0,18521812992.0,17180334080.0,18632583168.0,18729267200.0,14701173760.0,16501910528.0,17873684480.0,13870845952.0,16906059776.0,16048453632.0,13727905792.0,14591857664.0,14532294656.0,14209986560.0,11986213888.0,12276339712.0,12055447552.0,12319334400.0,9947549696.0,11553440768.0,8926032896.0,10380119040.0,8720883712.0,8272710656.0,10040846336.0,6252527104.0,6476609024.0,6341837312.0,5830221312.0
3,-22485045248.0,-22973702144.0,-18827040768.0,-19349768192.0,-20062062592.0,-17634594816.0,-17672687616.0,-16741136384.0,-18951399424.0,-14157652992.0,-15089541120.0,-14067906560.0,-16393441280.0,-13953542144.0,-13775909888.0,-13617558528.0,-10812712960.0,-12523856896.0,-12543235072.0,-12699587584.0,-9936733184.0,-11357611008.0,-10488107008.0,-8693276672.0,-10609310720.0,-9744640000.0,-9190227968.0,-8525238272.0,-8470136832.0,-9390456832.0,-6724938240.0,-6965326336.0,-8439031296.0,-5054270464.0,-7437366784.0,-7144949248.0,-5002222080.0,-7020660736.0,-4505187840.0,-4763205632.0,-6312688640.0,-3896997120.0,-4196121344.0,-4678510592.0,-3341225472.0,-3372201728.0,-2389156608.0,-2964470784.0,-2171321856.0,-941117248.0,-59735416.0,-882032192.0,-69285240.0,975657664.0,561637696.0,1540872704.0,1945415680.0,1992804096.0,1575618048.0,939540608.0,3657048064.0,4078398976.0,5029861376.0,4710574080.0,4013614336.0,6161824768.0,5458622976.0,6152823296.0,5653253120.0,5462818816.0,6308905984.0,4988127744.0,6693877248.0,5603373056.0,6105442816.0,9608755200.0,7625441792.0,8365564928.0,7621250048.0,10314203136.0,10470553600.0,10651133952.0,11826279424.0,10702627840.0,11366159360.0,12214523904.0,14008208384.0,14965943296.0,13830953984.0,12097917952.0,14563582976.0,14935817216.0,14946719744.0,14658340864.0,16817330176.0,16837536768.0,17890822144.0,18044284928.0,16532022272.0,19115200512.0,21742469120.0,20720271360.0,19408111616.0,21497966592.0,21905899520.0,21879093248.0,21448529920.0,23269863424.0,27463874560.0,25092655104.0,23875805184.0,25625978880.0,26280996864.0,26347489280.0,27202330624.0,27931140096.0,31793821696.0,36702769152.0,37453385728.0,38515957760.0,395095.96875,39125966848.0,38800195584.0,38718083072.0,38202810368.0,38418296832.0,38745346048.0,38587510784.0,39326437376.0,38185185280.0,38254624768.0,37585641472.0,37452193792.0,37615575040.0,37399539712.0,37068869632.0,37188988928.0,36971106304.0,37429399552.0,37154385920.0,37130493952.0,37200941056.0,35968933888.0,35382910976.0,35580641280.0,35357143040.0,35536130048.0,36254740480.0,35124883456.0,35171606528.0,35535298560.0,35756376064.0,34450452480.0,34885197824.0,34462588928.0,34313795584.0,33708453888.0,34880262144.0,33979287552.0,33651582976.0,33810683904.0,33875204096.0,33013553152.0,33972725760.0,33208524800.0,32210257920.0,32177598464.0,32258336768.0,31198840832.0,30188371968.0,32247615488.0,31388370944.0,30765125632.0,30127228928.0,31085654016.0,29573726208.0,28590467072.0,28421857280.0,28456964096.0,27592689664.0,27977185280.0,29642461184.0,26934984704.0,28004614144.0,26203312128.0,27042756608.0,26749984768.0,27307997184.0,24959326208.0,26245267456.0,27422121984.0,24763254784.0,25245669376.0,24444153856.0,25256165376.0,23036495872.0,23976300544.0,23319130112.0,23511644160.0,23356936192.0,21139490816.0,21906716672.0,22994241536.0,20284592128.0,20385695744.0,20198367232.0,20643035136.0,19602026496.0,18502459392.0,18379460608.0,19322386432.0,18297604096.0,16941642752.0,18405771264.0,18486618112.0,14465417216.0,16290170880.0,17627049984.0,13650384896.0,16675889152.0,15833096192.0,13528136704.0,14365741056.0,14301795328.0,13972596736.0,11748883456.0,12055120896.0,11833385984.0,12085818368.0,9749710848.0,11349627904.0,8739582976.0,10153665536.0,8512072704.0,8039240192.0,9779426304.0,6066849792.0,6255614464.0,6120248832.0,5625768960.0
4,-22180603904.0,-22659268608.0,-18527670272.0,-19051501568.0,-19747414016.0,-17336539136.0,-17377626112.0,-16447021056.0,-18647828480.0,-13876200448.0,-14789189632.0,-13773449216.0,-16087464960.0,-13651427328.0,-13458074624.0,-13300687872.0,-10520481792.0,-12210520064.0,-12218932224.0,-12384251904.0,-9641634816.0,-11042121728.0,-10183348224.0,-8391330816.0,-10292153344.0,-9433113600.0,-8870196224.0,-8208341504.0,-8141010432.0,-9053546496.0,-6384084992.0,-6628789248.0,-8110405632.0,-4710735360.0,-7086202880.0,-6796057088.0,-4650667520.0,-6656841216.0,-4150083584.0,-4413053952.0,-5952272384.0,-3547051008.0,-3832036096.0,-4310651904.0,-2985949696.0,-3003220736.0,-2025715072.0,-2595342336.0,-1804399360.0,-577513280.0,317930016.0,-520076160.0,297180800.0,1337504512.0,928799232.0,1904218624.0,2302796288.0,2350807040.0,1942464000.0,1297241600.0,4000673536.0,4427589632.0,5381141504.0,5063181824.0,4365437440.0,6500963840.0,5799870464.0,6510266880.0,5998947328.0,5802726912.0,6653263872.0,5331859968.0,7030459392.0,5933940736.0,6448018432.0,9926340608.0,7950742528.0,8685625344.0,7934270464.0,10621422592.0,10773650432.0,10962918400.0,12133049344.0,11004170240.0,11652700160.0,12497628160.0,14277141504.0,15234056192.0,14107575296.0,12374780928.0,14835657728.0,15193661440.0,15200729088.0,14907387904.0,17052207104.0,17064617984.0,18120292352.0,18269249536.0,16765849600.0,19311837184.0,21933926400.0,20918597632.0,19617431552.0,21672347648.0,22077267968.0,22049562624.0,21619851264.0,23421169664.0,27571714048.0,25215264768.0,23995312128.0,25740773376.0,26386601984.0,26441537536.0,27284883456.0,27991089152.0,31811274752.0,36654235648.0,37405913088.0,38442520576.0,374334.90625,39037210624.0,38707781632.0,38631792640.0,38114398208.0,38325760000.0,38641532928.0,38475456512.0,39218061312.0,38077153280.0,38133125120.0,37474480128.0,37332697088.0,37482565632.0,37266784256.0,36934029312.0,37052268544.0,36824592384.0,37292789760.0,37008179200.0,36983635968.0,37051731968.0,35818987520.0,35226562560.0,35433758720.0,35199397888.0,35375824896.0,36098088960.0,34969673728.0,35011076096.0,35365310464.0,35591233536.0,34285750272.0,34717655040.0,34290143232.0,34138517504.0,33528870912.0,34702487552.0,33796435968.0,33478029312.0,33621469184.0,33692678144.0,32824320000.0,33770854400.0,33016635392.0,32027688960.0,31987933184.0,32053043200.0,31004604416.0,29986521088.0,32041146368.0,31187888128.0,30555379712.0,29923270656.0,30874636288.0,29368825856.0,28385560576.0,28202405888.0,28249174016.0,27384397824.0,27758503936.0,29418074112.0,26714834944.0,27786498048.0,25989347328.0,26829617152.0,26519517184.0,27077746688.0,24753297408.0,26023991296.0,27189981184.0,24542922752.0,25025224704.0,24227352576.0,25028614144.0,22801502208.0,23748392960.0,23097878528.0,23277668352.0,23108071424.0,20914069504.0,21676427264.0,22771701760.0,20048607232.0,20147089408.0,19963453440.0,20400965632.0,19396769792.0,18277928960.0,18162241536.0,19115880448.0,18073393152.0,16702950400.0,18178955264.0,18243964928.0,14229655552.0,16078426112.0,17380413440.0,13429921792.0,16445717504.0,15617736704.0,13328368640.0,14139627520.0,14071291904.0,13735202816.0,11511550976.0,11833901056.0,11611324416.0,11852303360.0,9551869952.0,11145811968.0,8553129984.0,9927211008.0,8303261696.0,7805769728.0,9518006272.0,5881172480.0,6034618880.0,5898661888.0,5421316096.0
5,-21876162560.0,-22344837120.0,-18228299776.0,-18753239040.0,-19432771584.0,-17038485504.0,-17082566656.0,-16152906752.0,-18344257536.0,-13594753024.0,-14488841216.0,-13478991872.0,-15781489664.0,-13349314560.0,-13140238336.0,-12983818240.0,-10228251648.0,-11897185280.0,-11894630400.0,-12068917248.0,-9346539520.0,-10726635520.0,-9878588416.0,-8089387008.0,-9974996992.0,-9121590272.0,-8550164992.0,-7891444736.0,-7811885568.0,-8716640256.0,-6043233792.0,-6292252160.0,-7781779456.0,-4367201280.0,-6735038976.0,-6447164416.0,-4299111936.0,-6293021184.0,-3794979328.0,-4062901248.0,-5591855616.0,-3197104640.0,-3467949824.0,-3942792448.0,-2630672640.0,-2634238208.0,-1662272384.0,-2226212608.0,-1437475328.0,-213908608.0,695597184.0,-158118592.0,663649024.0,1699352320.0,1295962624.0,2267566336.0,2660178432.0,2708811776.0,2309310976.0,1654944640.0,4344300544.0,4776781824.0,5732425728.0,5415790592.0,4717262848.0,6840105984.0,6141121024.0,6867713024.0,6344643584.0,6142637568.0,6997623808.0,5675593728.0,7367046656.0,6264512000.0,6790597120.0,10243927040.0,8276045824.0,9005687808.0,8247292928.0,10928643072.0,11076750336.0,11274707968.0,12439820288.0,11305718784.0,11939243008.0,12780733440.0,14546078720.0,15502172160.0,14384201728.0,12651648000.0,15107735552.0,15451510784.0,15454742528.0,15156441088.0,17287086080.0,17291700224.0,18349766656.0,18494220288.0,16999681024.0,19508477952.0,22125383680.0,21116925952.0,19826759680.0,21846736896.0,22248640512.0,22220032000.0,21791172608.0,23572477952.0,27679561728.0,25337876480.0,24114819072.0,25855580160.0,26492211200.0,26535587840.0,27367440384.0,28051042304.0,31828738048.0,36605706240.0,37358452736.0,38369095680.0,353565.21875,38948462592.0,38615371776.0,38545510400.0,38025994240.0,38233223168.0,38537736192.0,38363406336.0,39109689344.0,37969117184.0,38011625472.0,37363322880.0,37213204480.0,37349560320.0,37134032896.0,36799197184.0,36915552256.0,36678074368.0,37156179968.0,36861972480.0,36836782080.0,36902526976.0,35669049344.0,35070214144.0,35286892544.0,35041660928.0,35215527936.0,35941449728.0,34814476288.0,34850557952.0,35195326464.0,35426107392.0,34121056256.0,34550116352.0,34117701632.0,33963247616.0,33349296128.0,34524717056.0,33613582336.0,33304481792.0,33432258560.0,33510156288.0,32635086848.0,33568983040.0,32824752128.0,31845126144.0,31798263808.0,31847747584.0,30810372096.0,29784676352.0,31834677248.0,30987413504.0,30345639936.0,29719316480.0,30663618560.0,29163929600.0,28180660224.0,27982954496.0,28041383936.0,27176108032.0,27539832832.0,29193687040.0,26494693376.0,27568384000.0,25775380480.0,26616489984.0,26289057792.0,26847500288.0,24547278848.0,25802719232.0,26957850624.0,24322600960.0,24804784128.0,24010555392.0,24801069056.0,22566514688.0,23520491520.0,22876635136.0,23043692544.0,22859210752.0,20688652288.0,21446139904.0,22549166080.0,19812624384.0,19908489216.0,19728541696.0,20158898176.0,19191515136.0,18053400576.0,17945022464.0,18909378560.0,17849186304.0,16464258048.0,17952145408.0,18001315840.0,13993896960.0,15866683392.0,17133779968.0,13209461760.0,16215547904.0,15402382336.0,13128601600.0,13913510912.0,13840791552.0,13497812992.0,11274219520.0,11612682240.0,11389261824.0,11618789376.0,9354030080.0,10941998080.0,8366679552.0,9700756480.0,8094448640.0,7572300288.0,9256588288.0,5695495168.0,5813621760.0,5677072384.0,5216863232.0
6,-21571725312.0,-22030411776.0,-17928933376.0,-18454980608.0,-19118127104.0,-16740433920.0,-16787511296.0,-15858797568.0,-18040694784.0,-13313304576.0,-14188491776.0,-13184538624.0,-15475521536.0,-13047206912.0,-12822409216.0,-12666952704.0,-9936023552.0,-11583852544.0,-11570331648.0,-11753583616.0,-9051445248.0,-10411151360.0,-9573831680.0,-7787446784.0,-9657844736.0,-8810068992.0,-8230136320.0,-7574550016.0,-7482763776.0,-8379735040.0,-5702385152.0,-5955719168.0,-7453157376.0,-4023669760.0,-6383878144.0,-6098275328.0,-3947560960.0,-5929204736.0,-3439878144.0,-3712752640.0,-5231442944.0,-2847160832.0,-3103867392.0,-3574936320.0,-2275398656.0,-2265260032.0,-1298832512.0,-1857086336.0,-1070554752.0,149693312.0,1073261632.0,203835904.0,1030114304.0,2061197952.0,1663122432.0,2630910976.0,3017558272.0,3066813696.0,2676155392.0,2012644608.0,4687924736.0,5125972480.0,6083706368.0,5768397312.0,5069085696.0,7179245568.0,6482368000.0,7225156096.0,6690336768.0,6482545152.0,7341983744.0,6019325440.0,7703630336.0,6595079680.0,7133172224.0,10561512448.0,8601348096.0,9325749248.0,8560312832.0,11235864576.0,11379849216.0,11586494464.0,12746591232.0,11607264256.0,12225785856.0,13063839744.0,14815013888.0,15770287104.0,14660827136.0,12928514048.0,15379814400.0,15709359104.0,15708753920.0,15405490176.0,17521967104.0,17518782464.0,18579238912.0,18719191040.0,17233514496.0,19705114624.0,22316843008.0,21315256320.0,20036081664.0,22021120000.0,22420013056.0,22390503424.0,21962493952.0,23723792384.0,27787409408.0,25460486144.0,24234332160.0,25970386944.0,26597816320.0,26629638144.0,27449999360.0,28110995456.0,31846205440.0,36557176832.0,37310996480.0,38295670784.0,332800.21875,38859714560.0,38522970112.0,38459232256.0,37937598464.0,38140690432.0,38433935360.0,38251364352.0,39001321472.0,37861097472.0,37890125824.0,37252161536.0,37093715968.0,37216559104.0,37001285632.0,36664369152.0,36778840064.0,36531564544.0,37019574272.0,36715773952.0,36689928192.0,36753317888.0,35519119360.0,34913869824.0,35140026368.0,34883928064.0,35055230976.0,35784810496.0,34659274752.0,34690031616.0,35025350656.0,35260973056.0,33956366336.0,34382581760.0,33945262080.0,33787981824.0,33169727488.0,34346950656.0,33430734848.0,33130940416.0,33243052032.0,33327638528.0,32445859840.0,33367119872.0,32632872960.0,31662565376.0,31608602624.0,31642460160.0,30616143872.0,29582835712.0,31628212224.0,30786934784.0,30135902208.0,29515366400.0,30452611072.0,28959039488.0,27975768064.0,27763513344.0,27833597952.0,26967822336.0,27321165824.0,28969308160.0,26274551808.0,27350280192.0,25561421824.0,26403354624.0,26058602496.0,26617257984.0,24341262336.0,25581449216.0,26725720064.0,24102277120.0,24584341504.0,23793758208.0,24573526016.0,22331527168.0,23292592128.0,22655393792.0,22809720832.0,22610348032.0,20463235072.0,21215850496.0,22326630400.0,19576643584.0,19669891072.0,19493636096.0,19916834816.0,18986264576.0,17828874240.0,17727809536.0,18702874624.0,17624981504.0,16225569792.0,17725335552.0,17758670848.0,13758140416.0,15654946816.0,16887148544.0,12989001728.0,15985378304.0,15187027968.0,12928836608.0,13687398400.0,13610295296.0,13260425216.0,11036890112.0,11391465472.0,11167201280.0,11385276416.0,9156192256.0,10738186240.0,8180231680.0,9474304000.0,7885639680.0,7338831360.0,8995171328.0,5509819904.0,5592629248.0,5455487488.0,5012413440.0
